Account,Date,total_trades,avg_trade_size,total_PnL,avg_PnL,win_trades,loss_trades,win_rate
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,43,1091.9493023255814,163.73415,3.807770930232558,13,0,0.3023255813953488
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,26,1109.076923076923,437.35445200000004,16.821325076923078,20,0,0.7692307692307693
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,21,856.63,291.46926,13.879488571428572,13,0,0.6190476190476191
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,40,748.432,411.824274,10.29560685,15,0,0.375
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,35,698.2522857142857,173.811132,4.966032342857143,14,0,0.4
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,36,1118.493611111111,140.953497,3.9153749166666665,6,0,0.16666666666666666
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,31,838.0596774193548,-4026.754395,-129.89530306451613,3,13,0.0967741935483871
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,24,538.44125,0.0,0.0,0,0,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,9,851.8611111111111,33.01095,3.6678833333333336,4,0,0.4444444444444444
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,22,881.3063636363636,465.046501,21.138477318181817,12,1,0.5454545454545454
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,4,262.4975,0.0,0.0,0,0,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,27,618.9422222222222,106.912886,3.9597365185185187,18,0,0.6666666666666666
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,2,653.5999999999999,0.0,0.0,0,0,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,15,703.816,40.9165,2.7277666666666667,7,0,0.4666666666666667
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,33,539.8872727272727,54.9718,1.6658121212121213,30,0,0.9090909090909091
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,20,1620.353,144.656157,7.23280785,10,2,0.5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,12,187.86083333333332,0.5844,0.0487,1,0,0.08333333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,17,559.405294117647,132.087931,7.769878294117647,9,0,0.5294117647058824
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,14,840.6328571428572,79.086899,5.649064214285715,13,0,0.9285714285714286
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,45,1334.7422222222222,808.135252,17.958561155555557,31,0,0.6888888888888889
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,33,530.670303030303,417.38885700000003,12.648147181818183,12,0,0.36363636363636365
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,35,637.0742857142857,379.04079,10.829736857142857,16,0,0.45714285714285713
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,38,1857.9734210526317,-133.035992,-3.500947157894737,6,3,0.15789473684210525
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,41,876.1812195121952,-21.766132,-0.5308812682926829,1,3,0.024390243902439025
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,15,468.65066666666667,28.499012000000004,1.8999341333333335,5,0,0.3333333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,44,726.7522727272727,-743.288757,-16.892926295454547,1,10,0.022727272727272728
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,52,375.1351923076923,3.5652170000000005,0.0685618653846154,7,7,0.1346153846153846
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,41,422.4107317073171,768.351892,18.740290048780487,27,2,0.6585365853658537
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,70,414.13428571428574,669.381363,9.5625909,42,0,0.6
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,85,453.3190588235294,149.51234499999998,1.758968764705882,10,11,0.11764705882352941
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,100,280.5443,498.73528200000004,4.987352820000001,56,7,0.56
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,56,331.27535714285716,177.049662,3.1616011071428574,34,4,0.6071428571428571
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,74,387.5243243243243,-476.77056300000004,-6.442845445945946,27,11,0.36486486486486486
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,150,830.2844666666666,-19833.530157,-132.22353438000002,27,83,0.18
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,65,279.894,230.103259,3.5400501384615386,24,4,0.36923076923076925
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,53,244.56867924528302,94.077376,1.7750448301886792,12,7,0.22641509433962265
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,22,166.24727272727273,73.76740699999999,3.3530639545454544,11,3,0.5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,14,335.15785714285715,67.00618399999999,4.786155999999999,6,0,0.42857142857142855
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,3,78.19,10.499265,3.499755,3,0,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,19,269.5942105263158,-902.0714839999999,-47.47744652631579,6,11,0.3157894736842105
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,14,180.60857142857142,27.177561,1.941254357142857,7,1,0.5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,17,186.68235294117648,-48.794434,-2.870260823529412,1,4,0.058823529411764705
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,9,32.69,8.738942,0.9709935555555556,3,0,0.3333333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,10,162.429,-15.688322,-1.5688322,1,3,0.1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,8,160.54125,22.793679,2.849209875,6,1,0.75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,7,75.5942857142857,40.803149000000005,5.829021285714286,4,0,0.5714285714285714
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,2,87.145,7.707293999999999,3.8536469999999996,2,0,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,6,78.33833333333334,19.956089,3.3260148333333333,5,0,0.8333333333333334
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,5,58.678,11.839106000000001,2.3678212000000003,2,0,0.4
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,13,91.10846153846154,50.899228,3.915325230769231,8,2,0.6153846153846154
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1,182.34,1.023851,1.023851,1,0,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,1,49.96,0.265698,0.265698,1,0,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,8,156.87,-0.08516699999999999,-0.010645874999999999,1,4,0.125
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,2,135.32,16.923621,8.4618105,2,0,1.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,9,3327.722222222222,-2.5534149999999998,-0.28371277777777776,0,3,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,14,2139.280714285714,-0.09906000000000104,-0.00707571428571436,4,4,0.2857142857142857
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,3,666.84,-3.41119,-1.1370633333333333,0,2,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,15,2003.9206666666666,-710.786946,-47.3857964,0,10,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,10,582.841,-17.60528,-1.760528,2,5,0.2
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,69,1825.0886956521738,2215.402997,32.10728981159421,14,0,0.2028985507246377
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,33,1024.2048484848485,2137.203852,64.76375309090909,22,0,0.6666666666666666
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,22,1292.3377272727273,1484.528402,67.47856372727273,13,0,0.5909090909090909
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,15,393.86333333333334,-8.138354999999999,-0.542557,4,4,0.26666666666666666
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,76,2627.9109210526312,2626.800865,34.56316927631579,48,2,0.631578947368421
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,22,1508.5563636363636,-0.15074600000000027,-0.006852090909090921,4,11,0.18181818181818182
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,57,7077.548245614035,-260.909686,-4.5773629122807025,3,28,0.05263157894736842
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,10,525.317,31.04129,3.104129,9,0,0.9
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,6,6943.03,59.744873999999996,9.957479,2,0,0.3333333333333333
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,53,2348.7403773584906,16196.864846,305.60122350943396,30,0,0.5660377358490566
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,59,1685.5867796610169,121.535562,2.0599247796610167,14,12,0.23728813559322035
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,37,3426.9959459459456,7591.307059,205.17046105405404,25,0,0.6756756756756757
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,33,890.1048484848485,2069.92634,62.7250406060606,30,0,0.9090909090909091
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,9,2324.0444444444447,-123.870122,-13.763346888888888,0,4,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,12,1585.4033333333334,130.883691,10.90697425,7,0,0.5833333333333334
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,19,6550.684736842106,8544.6855,449.7202894736842,10,0,0.5263157894736842
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,62,5565.801451612903,7639.595794,123.219287,39,0,0.6290322580645161
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,63,1823.863492063492,1966.9289449999999,31.221094365079363,49,0,0.7777777777777778
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,15,1000.812,214.770101,14.318006733333334,11,0,0.7333333333333333
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,11,2609.3063636363636,305.55784,27.777985454545455,10,0,0.9090909090909091
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,29,7631.325517241379,6.476289999999996,0.22332034482758606,12,11,0.41379310344827586
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,11,2630.031818181818,343.63336100000004,31.239396454545457,6,0,0.5454545454545454
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,2,34.21,0.19908,0.09954,1,0,0.5
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,49,4127.501224489796,2243.319777,45.782036265306125,48,0,0.9795918367346939
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,136,2289.4099264705883,21980.47249,161.62112125,125,0,0.9191176470588235
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,7,1785.1328571428571,-2.454844,-0.350692,0,3,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,12,1943.5483333333332,-18.998214,-1.5831845,3,6,0.25
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,57,6517.080175438597,913.985947,16.034841175438597,38,0,0.6666666666666666
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,2,116.66499999999999,-33.4413,-16.72065,0,1,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,74,7532.947432432432,11437.823511999999,154.56518259459457,46,0,0.6216216216216216
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,82,8402.275975609757,1535.55008,18.726220487804877,11,19,0.13414634146341464
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,15,125.14200000000001,59.672564,3.9781709333333333,6,0,0.4
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,229,1080.5076419213974,12769.669401000001,55.76274847598254,65,35,0.2838427947598253
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,104,2468.1846153846154,3776.64959,36.313938365384615,60,7,0.5769230769230769
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,38,2124.9794736842105,363.482456,9.565327789473685,19,7,0.5
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,53,5537.374905660377,2167.17715,40.890134905660375,33,0,0.6226415094339622
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,15,4589.114666666666,159.201612,10.613440800000001,6,0,0.4
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,132,5257.4305303030305,14418.18988,109.22871121212121,113,2,0.8560606060606061
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,21,5610.000952380952,88.50699399999999,4.214618761904761,12,4,0.5714285714285714
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,61,3750.11868852459,-639.3510530000001,-10.48116480327869,35,9,0.5737704918032787
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,149,2135.150268456376,-1145.924392,-7.690767731543623,6,96,0.040268456375838924
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,321,3578.9056074766354,17378.569333,54.1388452741433,206,0,0.6417445482866043
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,47,1285.8944680851064,590.06989,12.554678510638297,32,0,0.6808510638297872
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,149,5680.961208053691,3057.28245,20.518674161073825,132,9,0.8859060402684564
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,60,2810.3466666666664,8502.805925,141.71343208333334,26,0,0.43333333333333335
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,24,1016.4883333333333,169.617628,7.0674011666666665,15,3,0.625
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,10,156.53799999999998,25.30602,2.530602,9,0,0.9
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,89,2537.6704494382025,11113.173067,124.86711311235955,58,0,0.651685393258427
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,15,1287.3273333333334,279.152034,18.6101356,11,0,0.7333333333333333
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,3,972.65,1.17533,0.39177666666666666,1,0,0.3333333333333333
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,13,3849.383076923077,276.7687,21.289900000000003,10,0,0.7692307692307693
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,25,4074.8460000000005,924.898908,36.99595632,1,8,0.04
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,74,1528.0594594594593,1215.774424,16.429384108108106,53,0,0.7162162162162162
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,15,919.33,514.5145660000001,34.30097106666667,9,0,0.6
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,211,2000.0732701421803,-3323.090682,-15.749244938388626,4,68,0.018957345971563982
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,65,1894.7783076923076,2323.99174,35.753719076923076,49,0,0.7538461538461538
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,9,1193.0444444444445,1334.414834,148.26831488888888,4,0,0.4444444444444444
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,6,395.24,1.1031579999999999,0.18385966666666664,2,1,0.3333333333333333
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,26,739.3319230769231,160.127816,6.158762153846154,19,0,0.7307692307692307
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,45,1310.5517777777777,1419.922474,31.553832755555554,34,0,0.7555555555555555
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,8,133.5325,18.103863,2.262982875,5,2,0.625
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,7,74.56857142857143,11.209037,1.601291,6,0,0.8571428571428571
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,2,1284.69,29.8368,14.9184,1,0,0.5
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-25,3,47.086666666666666,0.18414,0.06138,2,0,0.6666666666666666
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-05-01,3,159.0,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,2,23066.935,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,9,69.98444444444445,152.85358,16.983731111111112,9,0,1.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,6,10580.346666666666,-3238.8,-539.8000000000001,0,2,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,11,1646.2754545454545,-2478.06972,-225.27906545454545,0,11,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,1,91.08,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,5,6113.468,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,3,0.4266666666666667,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,1,0.81,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,1,0.74,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,1,0.65,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,1,0.01,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,27,28.555555555555557,215.754798,7.9909184444444445,8,13,0.2962962962962963
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,1,0.04,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-17,29,1035.7675862068966,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-30,1,0.69,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-09-05,1,0.84,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,6,116.12333333333333,48.185146,8.030857666666668,2,2,0.3333333333333333
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-19,1,0.01,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-29,56,1817.6805357142857,17511.326788,312.70226407142854,36,1,0.6428571428571429
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-30,35,2848.7182857142857,19050.661786,544.3046224571428,27,0,0.7714285714285715
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-01,3,11.366666666666667,13.566929,4.522309666666667,2,0,0.6666666666666666
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,36,5555.551944444444,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,6,117.02833333333335,346.827642,57.804607000000004,5,0,0.8333333333333334
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,2,22.775,22.80272,11.40136,1,0,0.5
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-20,2,183.07999999999998,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-23,3,6.186666666666667,-5978.38652,-1992.7955066666666,2,1,0.6666666666666666
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-24,1,0.01,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,2,25.39,19.530304,9.765152,2,0,1.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,7,184.87857142857143,-350.632694,-50.09038485714286,0,5,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-06,37,1400.675945945946,600.008922,16.21645735135135,26,11,0.7027027027027027
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-10,26,1653.866153846154,-8224.491085,-316.3265801923077,0,26,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-11,119,1948.151092436975,-58444.949486,-491.1340292941176,0,119,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-06,19,2105.072105263158,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-07,61,1811.634426229508,9485.86,155.50590163934427,21,0,0.3442622950819672
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-09,30,1333.3193333333334,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-12,32,1105.835625,2466.604719,77.08139746875,32,0,1.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-13,9,2341.0022222222224,1076.778732,119.64208133333334,9,0,1.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-21,124,1459.0874193548386,-3533.6725370000004,-28.49735916935484,116,8,0.9354838709677419
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-22,1,0.01,0.0,0.0,0,0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-25,73,826.7301369863014,34.63999,0.47452041095890407,73,0,1.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-12,2,5195.3,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-20,2,10882.16,-808.158708,-404.079354,0,1,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-01,1,199.81,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-03,1,209.94,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-05,6,10238.081666666667,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-06,20,1657.5529999999999,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-09,8,603.1,483.662076,60.4577595,8,0,1.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-10,3,22522.036666666667,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,4,40012.55,3721.345649,930.33641225,4,0,1.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-13,26,2954.652692307692,1116.8006,42.95386923076923,13,0,0.5
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-14,1,6591.46,1898.178342,1898.178342,1,0,1.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-15,28,1993.9885714285715,6623.483154,236.55296978571428,23,0,0.8214285714285714
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-16,14,5866.705,6942.186825,495.87048749999997,9,0,0.6428571428571429
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-18,12,679.3075,136.054186,11.337848833333332,3,0,0.25
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-20,4,2837.6875,1676.3027260000001,419.07568150000003,3,0,0.75
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-24,19,17744.187894736842,14849.788861,781.5678347894737,16,0,0.8421052631578947
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-01,12,15270.597499999998,-9655.676981,-804.6397484166667,5,1,0.4166666666666667
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-03,1,6217.48,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-14,3,800.29,0.0,0.0,0,0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-19,3,15271.743333333334,-1584.55781,-528.1859366666666,0,3,0.0
